AdultPrice,AdultPriceEUR,AdultPriceExclTax,Currency,Deeplink,FeeIndexes,FlightIndex,IsPaymentIncluded,MobileDeepLink,PaymentMethods,Score,SegmentFares,SegmentKey,TicketClassIndex,TotalIsCalculated,TotalPrice,TotalPriceEUR,TotalPriceExclTax,Culture,Market,Application,Consumer,Mix,Mobile,TicketClass,AdultCount,ChildAges,Segments
0.0,0.0,0.0,USD,https://xml.sky-tours.com/xml_in.php?a=momondo&lang=en&book=T:8:0|0:0&key=GEGABY12/23/20179900ABYGEG01/03/20189900Y010000&life=604800&service=momondo&sub_service=mobile&link=offer&api_version=7&api=gmtvhDnRv555VaOvoOamwjTyVeCJEC2qplMgAw5fCDtrcvGvQ81Y8g%3D%3D&check=gmtvhDnRv555VaO1vlMdYS65Q3O8Y29ZZbDW56mQOCrnGHBVDRU7EGPI8R607DyYu3yINqn%2BSY2eZL%2FmNj0tRie30mB7MKfqkYSXPEg%2FNm5StMaZMNH%2FwqDea8rVUMYQcFmTy5nNu67EJgtv47RUAyQsZ2FiN5aSTueedkzjzdB3StOysosomeUbiYn3Da3F7QmVsf283B4kd3fAsty8GL919RavGQ%3D%3D,"[0, 1, 2, 16, 4, 5, 6]",10,True,,"['American Express', 'Discover', 'MasterCard', 'VISA']",1202.34,,-1,0,False,1409.71,1194.67,0.0,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
0.0,0.0,0.0,USD,https://xml.sky-tours.com/xml_in.php?a=momondo&lang=en&book=T:8:0|1:0&key=GEGABY12/23/20179900ABYGEG01/03/20189900Y010000&life=604800&service=momondo&sub_service=mobile&link=offer&api_version=7&api=gmtvhDnRv555VaOvoOamwjTyVeCJEC2qplMgAw5fCDtrcvGvQ81Y8g%3D%3D&check=gmtvhDnRv555VaO1vlMdYS65Q3O8Y29ZZbDW56mQOCrnGHBVDRU7EGPI8R607DyYu3yINqn%2BSY2eZL%2FmNj0tRie30mB7MKfqkYSXPEg%2FNm5StMaZMNH%2FwqDea8rVUMYQcFmTy5nNu67EJgtv47RUAyQsZ2FiN5aSTueedkzjzdB3S%2FlbMnC6OIR10qXw879IeamdbuIGlyL4G2%2B9ZLyJsQpYdQx8aQ%3D%3D,"[0, 1, 2, 16, 4, 5, 6]",11,True,,"['American Express', 'Discover', 'MasterCard', 'VISA']",1256.34,,-1,0,False,1409.71,1194.67,0.0,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
0.0,0.0,0.0,USD,https://xml.sky-tours.com/xml_in.php?a=momondo&lang=en&book=T:9:0|0:0&key=GEGABY12/23/20179900ABYGEG01/03/20189900Y010000&life=604800&service=momondo&sub_service=mobile&link=offer&api_version=7&api=gmtvhDnRv555VaOvoOamwjTyVeCJEC2qplMgAw5fCDtrcvGvQ81Y8g%3D%3D&check=gmtvhDnRv555VaO1vlMdYS65Q3O8Y2kt7kQDtTLZdVorfdP%2F6jJH0zql97xCJ4QsaHzvFFh%2FZQ2i0qcQjTffxvMTuTF6Hd3cJ%2FMZO2MCko9iLyZ%2FZSt38dK6BeYpTE9lD4GLiExeDK5yblnKc9kk66I1Cy0G9EsRYKv9QNDeXHgVKTcMeSsx8Sd%2BMWscpBRVd2xoERco7VjJm6K8X6b6zsnQBicPqYs%3D,"[0, 1, 2, 17, 4, 5, 6]",12,True,,"['American Express', 'Discover', 'MasterCard', 'VISA']",1141.01,,-1,0,False,1413.65,1198.01,0.0,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
0.0,0.0,0.0,USD,https://xml.sky-tours.com/xml_in.php?a=momondo&lang=en&book=T:9:0|1:0&key=GEGABY12/23/20179900ABYGEG01/03/20189900Y010000&life=604800&service=momondo&sub_service=mobile&link=offer&api_version=7&api=gmtvhDnRv555VaOvoOamwjTyVeCJEC2qplMgAw5fCDtrcvGvQ81Y8g%3D%3D&check=gmtvhDnRv555VaO1vlMdYS65Q3O8Y2kt7kQDtTLZdVorfdP%2F6jJH0zql97xCJ4QsaHzvFFh%2FZQ2i0qcQjTffxvMTuTF6Hd3cJ%2FMZO2MCko9iLyZ%2FZSt38dK6BeYpTE9lD4GLiExeDK5yblnKc9kk66I1Cy0G9EsRYKv9QNDeXHgVKTZHJ6I%2B9Hbkp3U120IC8D9AHXtPb2dsyAXqj825KmNaR8B2rU4%3D,"[0, 1, 2, 17, 4, 5, 6]",13,True,,"['American Express', 'Discover', 'MasterCard', 'VISA']",1195.01,,-1,0,False,1413.65,1198.01,0.0,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
0.0,0.0,0.0,USD,https://xml.sky-tours.com/xml_in.php?a=momondo&lang=en&book=T:10:0|0:0&key=GEGABY12/23/20179900ABYGEG01/03/20189900Y010000&life=604800&service=momondo&sub_service=mobile&link=offer&api_version=7&api=gmtvhDnRv555VaOvoOamwjTyVeCJEC2qplMgAw5fCDtrcvGvQ81Y8g%3D%3D&check=gmtvhDnRv555VaO1vlMdYS65Q3O8Y2kt7kQDtTLZdVorfdP%2F6jJH0zql97xCJ4QsaHzvFFh%2FZQ2i0qcQjTffxvMTuTF6Hd3cJ%2FMZO2MCko9iLyZ%2FZSt38dK6BeYpTE9lD4GLiExeDK5yblnKc9kk66DR6mjqD%2FyvgdP%2BcLqzn%2F%2BCRmoCSzaO7IxRzpdbRgcRckVPlrRCW%2BcZJqdVFgV83PtoCGVL2%2F2%2Fog%3D%3D,"[0, 1, 2, 18, 4, 5, 6]",14,True,,"['American Express', 'Discover', 'MasterCard', 'VISA']",1246.06,,-1,0,False,1419.69,1203.13,0.0,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
0.0,0.0,0.0,USD,https://xml.sky-tours.com/xml_in.php?a=momondo&lang=en&book=T:11:0|0:0&key=GEGABY12/23/20179900ABYGEG01/03/20189900Y010000&life=604800&service=momondo&sub_service=mobile&link=offer&api_version=7&api=gmtvhDnRv555VaOvoOamwjTyVeCJEC2qplMgAw5fCDtrcvGvQ81Y8g%3D%3D&check=gmtvhDnRv555VaO1vlMdYS65Q3O8Y2kt7kQDtTLZdVorfdP%2F6jJH0zql97xCJ4QsaHzvFFh%2FZQ2i0qcQjTffxvMTuTF6Hd3cJ%2FMZO2MCko9iLyZ%2FZSt38dK6BeYpTE9lD4GLiExeDK5yblnKc9kk66N7n2pntd9j5kazY5%2Bq9EaTY783APcgZh1fcQPwR7xsp3Iw0yOB76tvcnfsMxE8urVRZjazGm%2Fk4g%3D%3D,"[0, 1, 2, 19, 4, 5, 6, 8, 9, 10]",15,True,,"['American Express', 'Discover', 'MasterCard', 'VISA']",1205.77,,-1,0,False,1436.7,1217.54,0.0,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
0.0,0.0,0.0,USD,https://xml.sky-tours.com/xml_in.php?a=momondo&lang=en&book=T:12:0|0:0&key=GEGABY12/23/20179900ABYGEG01/03/20189900Y010000&life=604800&service=momondo&sub_service=mobile&link=offer&api_version=7&api=gmtvhDnRv555VaOvoOamwjTyVeCJEC2qplMgAw5fCDtrcvGvQ81Y8g%3D%3D&check=gmtvhDnRv555VaO1vlMdYS65Q3O8Y2kt7kQDtTLZdVorfdP%2F6jJH0zql97xCJ4QsaHzvFFh%2FZQ2i0qcQjTffxvMTuTF6Hd3cJ%2FMZO2MCko9iLyZ%2FZSt38dK6BeYpTE9lD4GLiExeDK5yblnKc9kk66I1Cy0G9EsRYKv9QNDeXHgQLVjXTM6koqEy6WuAuvRMzMzmStE7mwtKzLQf6kuD%2Be4fQ0JJtw%3D%3D,"[0, 1, 2, 20, 4, 5, 6, 8, 9, 10]",16,True,,"['American Express', 'Discover', 'MasterCard', 'VISA']",1186.06,,-1,0,False,1499.93,1271.13,0.0,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
0.0,0.0,0.0,USD,https://xml.sky-tours.com/xml_in.php?a=momondo&lang=en&book=T:13:0|0:0&key=GEGABY12/23/20179900ABYGEG01/03/20189900Y010000&life=604800&service=momondo&sub_service=mobile&link=offer&api_version=7&api=gmtvhDnRv555VaOvoOamwjTyVeCJEC2qplMgAw5fCDtrcvGvQ81Y8g%3D%3D&check=gmtvhDnRv555VaO1vlMdYS65Q3O8Y2kt6A0VSy8HS3%2F%2FKcClJB3RgNu9kZBkIfyOOKHJYvMXrSgr2yfQg5JGgqhwb1rsj5a8Celiq8puY2lEhUkQhIFyCLKYyC7559%2F8fn%2BfC659pVZSVK3J7JIb3ZxyXjoQg9zyqV%2BoG9UaebWxW9XnFyvkFU6qoO%2BcFFyvX0k4bONvLUNErHe2MkBA22rjZaup,"[0, 1, 2, 21, 4, 5, 6]",17,True,,"['American Express', 'Discover', 'MasterCard', 'VISA']",1305.68,,-1,0,False,1559.21,1321.36,0.0,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
0.0,0.0,0.0,USD,https://xml.sky-tours.com/xml_in.php?a=momondo&lang=en&book=T:13:0|1:0&key=GEGABY12/23/20179900ABYGEG01/03/20189900Y010000&life=604800&service=momondo&sub_service=mobile&link=offer&api_version=7&api=gmtvhDnRv555VaOvoOamwjTyVeCJEC2qplMgAw5fCDtrcvGvQ81Y8g%3D%3D&check=gmtvhDnRv555VaO1vlMdYS65Q3O8Y2kt6A0VSy8HS3%2F%2FKcClJB3RgNu9kZBkIfyOOKHJYvMXrSgr2yfQg5JGgqhwb1rsj5a8Celiq8puY2lEhUkQhIFyCLKYyC7559%2F8fn%2BfC659pVZSVK3J7JIb3ZxyXjoQg9zyqV%2BoG9UaebWwzZ72M6gr5EzYN83XrI7LeOdopS9P3saLR4nMcYfnlipkAqgW,"[0, 1, 2, 21, 4, 5, 6]",18,True,,"['American Express', 'Discover', 'MasterCard', 'VISA']",1359.68,,-1,0,False,1559.21,1321.36,0.0,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
0.0,0.0,0.0,USD,https://xml.sky-tours.com/xml_in.php?a=momondo&lang=en&book=T:13:1|0:0&key=GEGABY12/23/20179900ABYGEG01/03/20189900Y010000&life=604800&service=momondo&sub_service=mobile&link=offer&api_version=7&api=gmtvhDnRv555VaOvoOamwjTyVeCJEC2qplMgAw5fCDtrcvGvQ81Y8g%3D%3D&check=gmtvhDnRv555VaO1vlMdYS65Q3O8Y2kt6A0VSy8HS3%2F%2FKcClJB3RgNu9kxdp%2FsxAwNwzNXJCytDXdl7Wkw4eHJ3HgJSu5a91tCGFhT0G4YVp%2Fk1apWNDaVNBoxMoezd9uJXqZAErC95Dla5gve0P9eKDX1%2FJPTvf40yTqEuS2vjTeFQwHa4kTtsJrLGvwzWxMel%2B9kJI455%2B4tFULVXsg0efFjGmJq8%3D,"[0, 1, 2, 21, 4, 5, 6]",19,True,,"['American Express', 'Discover', 'MasterCard', 'VISA']",1305.68,,-1,0,False,1559.21,1321.36,0.0,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
0.0,0.0,0.0,USD,https://xml.sky-tours.com/xml_in.php?a=momondo&lang=en&book=T:13:1|1:0&key=GEGABY12/23/20179900ABYGEG01/03/20189900Y010000&life=604800&service=momondo&sub_service=mobile&link=offer&api_version=7&api=gmtvhDnRv555VaOvoOamwjTyVeCJEC2qplMgAw5fCDtrcvGvQ81Y8g%3D%3D&check=gmtvhDnRv555VaO1vlMdYS65Q3O8Y2kt6A0VSy8HS3%2F%2FKcClJB3RgNu9kxdp%2FsxAwNwzNXJCytDXdl7Wkw4eHJ3HgJSu5a91tCGFhT0G4YVp%2Fk1apWNDaVNBoxMoezd9uJXqZAErC95Dla5gve0P9eKDX1%2FJPTvf40yTqEuS2vjTeFXKwGzn5NXVA5QqC9KIvw3MFWdSm8WIu1mO0BGry9ONXr%2FygLA%3D,"[0, 1, 2, 21, 4, 5, 6]",20,True,,"['American Express', 'Discover', 'MasterCard', 'VISA']",1359.68,,-1,0,False,1559.21,1321.36,0.0,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
904.6,766.61,669.31,USD,https://res.travomint.com/web/air/results.aspx?siid=125231&referrer=momondo&XMLAirKey=1c68571e-bce7-4829-a656-1fdc4048149c&XMLSearchKey=RPOfD5YLYG62qFehw9szA1UclFfRMHXmBj8JJEAx1nLk1e5pR8VCt1Sa73izkyyUQc4zCvzQ5wuIwm0Ql+ASEw5XBO0KGOyQdqK2Ybd2/5l5mzi1ol/q8gDVSshn47K5vISXErhk8UMx0ZVqstdvFNQ/1Ss0S6DhA1fOljkGgRT6OyGT2RLn9ZbDYROK42o/,"[22, 23, 24, 8, 9, 10]",21,False,,,1390.3,,-1,1,False,904.6,766.61,669.31,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
904.6,766.61,669.31,USD,https://res.travomint.com/web/air/results.aspx?siid=125231&referrer=momondo&XMLAirKey=f76c8645-c74e-4d94-abdc-9e8c72b21b55&XMLSearchKey=RPOfD5YLYG62qFehw9szA1UclFfRMHXmBj8JJEAx1nLk1e5pR8VCt1Sa73izkyyUQc4zCvzQ5wuIwm0Ql+ASEw5XBO0KGOyQdqK2Ybd2/5l5mzi1ol/q8gDVSshn47K5vISXErhk8UMx0ZVqstdvFNQ/1Ss0S6DhA1fOljkGgRT6OyGT2RLn9ZbDYROK42o/,"[22, 23, 24, 8, 9, 10]",22,False,,,1390.3,,-1,1,False,904.6,766.61,669.31,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-23-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-03-2018'}]"
